,projectname,packagename,classqualifiedname,classname,ori_package,tar_package,ori_CBO,ori_MPC_max,ori_MPC_ave,ori_MPC_sum,tar_CBO,tar_MPC_max,tar_MPC_ave,tar_MPC_sum,label
5574,freeplane-1.3.12,org.freeplane.view.swing.map.edge,org.freeplane.view.swing.map.edge.HorizontalEdgeView,HorizontalEdgeView,org.freeplane.view.swing.map.edge,org.freeplane.features.nodelocation.mindmapmode,1.0,15.0,1.25,15.0,0.0,0.0,0.0,0.0,0.0
5575,freeplane-1.3.12,org.freeplane.view.swing.map.edge,org.freeplane.view.swing.map.edge.HorizontalEdgeView,HorizontalEdgeView,org.freeplane.features.nodelocation.mindmapmode,org.freeplane.view.swing.map.edge,0.0,0.0,0.0,0.0,1.0,15.0,1.25,15.0,1.0
5576,freeplane-1.3.12,org.freeplane.view.swing.map.edge,org.freeplane.view.swing.map.edge.OutlineEdgeView,OutlineEdgeView,org.freeplane.view.swing.map.edge,org.freeplane.core.io,2.0,9.0,0.8333333333333334,10.0,0.0,0.0,0.0,0.0,0.0
5577,freeplane-1.3.12,org.freeplane.view.swing.map.edge,org.freeplane.view.swing.map.edge.OutlineEdgeView,OutlineEdgeView,org.freeplane.core.io,org.freeplane.view.swing.map.edge,0.0,0.0,0.0,0.0,2.0,9.0,0.8333333333333334,10.0,1.0
5578,freeplane-1.3.12,org.freeplane.view.swing.map.edge,org.freeplane.view.swing.map.edge.EdgeView,EdgeView,org.freeplane.view.swing.map.edge,org.freeplane.core.util,12.0,7.0,0.5833333333333334,7.0,0.0,0.0,0.0,0.0,0.0
5579,freeplane-1.3.12,org.freeplane.view.swing.map.edge,org.freeplane.view.swing.map.edge.EdgeView,EdgeView,org.freeplane.core.util,org.freeplane.view.swing.map.edge,0.0,0.0,0.0,0.0,12.0,7.0,0.5833333333333334,7.0,1.0
5580,freeplane-1.3.12,org.freeplane.view.swing.map.edge,org.freeplane.view.swing.map.edge.SummaryEdgeView,SummaryEdgeView,org.freeplane.view.swing.map.edge,org.freeplane.core.ui.components.html,2.0,5.0,0.5833333333333334,7.0,0.0,0.0,0.0,0.0,0.0
5581,freeplane-1.3.12,org.freeplane.view.swing.map.edge,org.freeplane.view.swing.map.edge.SummaryEdgeView,SummaryEdgeView,org.freeplane.core.ui.components.html,org.freeplane.view.swing.map.edge,0.0,0.0,0.0,0.0,2.0,5.0,0.5833333333333334,7.0,1.0
5582,freeplane-1.3.12,org.freeplane.view.swing.map.link,org.freeplane.view.swing.map.link.ILinkView,ILinkView,org.freeplane.view.swing.map.link,org.freeplane.features.attribute.mindmapmode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,freeplane-1.3.12,org.freeplane.view.swing.map.link,org.freeplane.view.swing.map.link.ILinkView,ILinkView,org.freeplane.features.attribute.mindmapmode,org.freeplane.view.swing.map.link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5584,freeplane-1.3.12,org.freeplane.view.swing.map.link,org.freeplane.view.swing.map.link.TextPainter,TextPainter,org.freeplane.view.swing.map.link,org.freeplane.main.browsemode,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,freeplane-1.3.12,org.freeplane.view.swing.map.link,org.freeplane.view.swing.map.link.TextPainter,TextPainter,org.freeplane.main.browsemode,org.freeplane.view.swing.map.link,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5586,freeplane-1.3.12,org.freeplane.view.swing.map.link,org.freeplane.view.swing.map.link.OutlineLinkView,OutlineLinkView,org.freeplane.view.swing.map.link,org.freeplane.main.application,2.0,1.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0
5587,freeplane-1.3.12,org.freeplane.view.swing.map.link,org.freeplane.view.swing.map.link.OutlineLinkView,OutlineLinkView,org.freeplane.main.application,org.freeplane.view.swing.map.link,0.0,0.0,0.0,0.0,2.0,1.0,0.25,2.0,1.0
5588,freeplane-1.3.12,org.freeplane.view.swing.map.link,org.freeplane.view.swing.map.link.CollisionDetector,CollisionDetector,org.freeplane.view.swing.map.link,org.freeplane.core.util.collection,3.0,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0
5589,freeplane-1.3.12,org.freeplane.view.swing.map.link,org.freeplane.view.swing.map.link.CollisionDetector,CollisionDetector,org.freeplane.core.util.collection,org.freeplane.view.swing.map.link,0.0,0.0,0.0,0.0,3.0,1.0,0.125,1.0,1.0
5590,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.DetailsViewMouseListener,DetailsViewMouseListener,org.freeplane.view.swing.ui,org.freeplane.features.nodestyle,3.0,11.0,1.4615384615384615,19.0,0.0,0.0,0.0,0.0,0.0
5591,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.DetailsViewMouseListener,DetailsViewMouseListener,org.freeplane.features.nodestyle,org.freeplane.view.swing.ui,0.0,0.0,0.0,0.0,3.0,11.0,1.4615384615384615,19.0,1.0
5592,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.DefaultNodeKeyListener,DefaultNodeKeyListener,org.freeplane.view.swing.ui,org.freeplane.features.time,1.0,2.0,0.15384615384615385,2.0,0.0,0.0,0.0,0.0,0.0
5593,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.DefaultNodeKeyListener,DefaultNodeKeyListener,org.freeplane.features.time,org.freeplane.view.swing.ui,0.0,0.0,0.0,0.0,1.0,2.0,0.15384615384615385,2.0,1.0
5594,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.LinkNavigatorMouseListener,LinkNavigatorMouseListener,org.freeplane.view.swing.ui,org.freeplane.features.format,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.LinkNavigatorMouseListener,LinkNavigatorMouseListener,org.freeplane.features.format,org.freeplane.view.swing.ui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5596,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.MovedMouseEventFilter,MovedMouseEventFilter,org.freeplane.view.swing.ui,org.freeplane.features.icon.factory,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.MovedMouseEventFilter,MovedMouseEventFilter,org.freeplane.features.icon.factory,org.freeplane.view.swing.ui,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5598,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.MenuXmlCreator,MenuXmlCreator,org.freeplane.view.swing.ui,org.freeplane.core.io,2.0,6.0,0.46153846153846156,6.0,0.0,0.0,0.0,0.0,0.0
5599,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.MenuXmlCreator,MenuXmlCreator,org.freeplane.core.io,org.freeplane.view.swing.ui,0.0,0.0,0.0,0.0,2.0,6.0,0.46153846153846156,6.0,1.0
5600,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.NodePopupMenuDisplayer,NodePopupMenuDisplayer,org.freeplane.view.swing.ui,org.freeplane.view.swing.features.time.mindmapmode.nodelist,3.0,1.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0
5601,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.NodePopupMenuDisplayer,NodePopupMenuDisplayer,org.freeplane.view.swing.features.time.mindmapmode.nodelist,org.freeplane.view.swing.ui,0.0,0.0,0.0,0.0,3.0,1.0,0.07692307692307693,1.0,1.0
5602,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.DefaultMapMouseListener,DefaultMapMouseListener,org.freeplane.view.swing.ui,org.freeplane.features.icon,1.0,2.0,0.15384615384615385,2.0,0.0,0.0,0.0,0.0,0.0
5603,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.DefaultMapMouseListener,DefaultMapMouseListener,org.freeplane.features.icon,org.freeplane.view.swing.ui,0.0,0.0,0.0,0.0,1.0,2.0,0.15384615384615385,2.0,1.0
5604,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.DefaultMouseWheelListener,DefaultMouseWheelListener,org.freeplane.view.swing.ui,org.freeplane.features.mapio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,freeplane-1.3.12,org.freeplane.view.swing.ui,org.freeplane.view.swing.ui.DefaultMouseWheelListener,DefaultMouseWheelListener,org.freeplane.features.mapio,org.freeplane.view.swing.ui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5606,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.NodeSelector,NodeSelector,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.features.icon.factory,1.0,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0
5607,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.NodeSelector,NodeSelector,org.freeplane.features.icon.factory,org.freeplane.view.swing.ui.mindmapmode,0.0,0.0,0.0,0.0,1.0,1.0,0.125,1.0,1.0
5608,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.MNodeMotionListener,MNodeMotionListener,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.features.filepreview,1.0,25.0,3.125,25.0,0.0,0.0,0.0,0.0,0.0
5609,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.MNodeMotionListener,MNodeMotionListener,org.freeplane.view.swing.features.filepreview,org.freeplane.view.swing.ui.mindmapmode,0.0,0.0,0.0,0.0,1.0,25.0,3.125,25.0,1.0
5610,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.INodeSelector,INodeSelector,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.features.nodestyle.filemode,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5611,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.INodeSelector,INodeSelector,org.freeplane.features.nodestyle.filemode,org.freeplane.view.swing.ui.mindmapmode,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5612,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.MMapMouseListener,MMapMouseListener,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.features.script,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5613,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.MMapMouseListener,MMapMouseListener,org.freeplane.features.script,org.freeplane.view.swing.ui.mindmapmode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5614,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.MNodeDragListener,MNodeDragListener,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.features.time,1.0,4.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0
5615,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.MNodeDragListener,MNodeDragListener,org.freeplane.features.time,org.freeplane.view.swing.ui.mindmapmode,0.0,0.0,0.0,0.0,1.0,4.0,0.5,4.0,1.0
5616,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.MNodeDropListener,MNodeDropListener,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.features.note.mindmapmode,1.0,12.0,1.5,12.0,0.0,0.0,0.0,0.0,0.0
5617,freeplane-1.3.12,org.freeplane.view.swing.ui.mindmapmode,org.freeplane.view.swing.ui.mindmapmode.MNodeDropListener,MNodeDropListener,org.freeplane.features.note.mindmapmode,org.freeplane.view.swing.ui.mindmapmode,0.0,0.0,0.0,0.0,1.0,12.0,1.5,12.0,1.0
5618,grinder-3.6,HTTPClient,HTTPClient.SocksException,SocksException,HTTPClient,net.grinder.console.textui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,grinder-3.6,HTTPClient,HTTPClient.SocksException,SocksException,net.grinder.console.textui,HTTPClient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5620,grinder-3.6,HTTPClient,HTTPClient.RoRequest,RoRequest,HTTPClient,HTTPClient.http,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,grinder-3.6,HTTPClient,HTTPClient.RoRequest,RoRequest,HTTPClient.http,HTTPClient,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0
5622,grinder-3.6,HTTPClient,HTTPClient.URI,URI,HTTPClient,net.grinder.console.editor,9.0,333.0,6.403846153846154,333.0,0.0,0.0,0.0,0.0,0.0
5623,grinder-3.6,HTTPClient,HTTPClient.URI,URI,net.grinder.console.editor,HTTPClient,0.0,0.0,0.0,0.0,9.0,333.0,6.403846153846154,333.0,1.0
5624,grinder-3.6,HTTPClient,HTTPClient.FilenameMangler,FilenameMangler,HTTPClient,net.grinder.engine.common,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625,grinder-3.6,HTTPClient,HTTPClient.FilenameMangler,FilenameMangler,net.grinder.engine.common,HTTPClient,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5626,grinder-3.6,HTTPClient,HTTPClient.Log,Log,HTTPClient,net.grinder.console.communication,21.0,8.0,0.15384615384615385,8.0,0.0,0.0,0.0,0.0,0.0
5627,grinder-3.6,HTTPClient,HTTPClient.Log,Log,net.grinder.console.communication,HTTPClient,0.0,0.0,0.0,0.0,21.0,8.0,0.15384615384615385,8.0,1.0
5628,grinder-3.6,HTTPClient,HTTPClient.AuthorizationPrompter,AuthorizationPrompter,HTTPClient,net.grinder.engine.messages,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5629,grinder-3.6,HTTPClient,HTTPClient.AuthorizationPrompter,AuthorizationPrompter,net.grinder.engine.messages,HTTPClient,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5630,grinder-3.6,HTTPClient,HTTPClient.ParseException,ParseException,HTTPClient,org.python.core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,grinder-3.6,HTTPClient,HTTPClient.ParseException,ParseException,org.python.core,HTTPClient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5632,grinder-3.6,HTTPClient,HTTPClient.CookiePolicyHandler,CookiePolicyHandler,HTTPClient,net.grinder.util.weave.agent,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5633,grinder-3.6,HTTPClient,HTTPClient.CookiePolicyHandler,CookiePolicyHandler,net.grinder.util.weave.agent,HTTPClient,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
5634,grinder-3.6,HTTPClient,HTTPClient.NVPair,NVPair,HTTPClient,net.grinder.engine.messages,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5635,grinder-3.6,HTTPClient,HTTPClient.NVPair,NVPair,net.grinder.engine.messages,HTTPClient,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
5636,grinder-3.6,HTTPClient,HTTPClient.ProtocolNotSuppException,ProtocolNotSuppException,HTTPClient,net.grinder.statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,grinder-3.6,HTTPClient,HTTPClient.ProtocolNotSuppException,ProtocolNotSuppException,net.grinder.statistics,HTTPClient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5638,grinder-3.6,HTTPClient,HTTPClient.AuthorizationHandler,AuthorizationHandler,HTTPClient,net.grinder.scriptengine.jython.instrumentation.traditional,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5639,grinder-3.6,HTTPClient,HTTPClient.AuthorizationHandler,AuthorizationHandler,net.grinder.scriptengine.jython.instrumentation.traditional,HTTPClient,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5640,grinder-3.6,HTTPClient,HTTPClient.AuthSchemeNotImplException,AuthSchemeNotImplException,HTTPClient,net.grinder.synchronisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5641,grinder-3.6,HTTPClient,HTTPClient.AuthSchemeNotImplException,AuthSchemeNotImplException,net.grinder.synchronisation,HTTPClient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5642,grinder-3.6,HTTPClient,HTTPClient.RoResponse,RoResponse,HTTPClient,HTTPClient.https,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,grinder-3.6,HTTPClient,HTTPClient.RoResponse,RoResponse,HTTPClient.https,HTTPClient,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
5644,grinder-3.6,HTTPClient,HTTPClient.HTTPClientModule,HTTPClientModule,HTTPClient,net.grinder.console.communication.server.messages,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,grinder-3.6,HTTPClient,HTTPClient.HTTPClientModule,HTTPClientModule,net.grinder.console.communication.server.messages,HTTPClient,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5646,grinder-3.6,HTTPClient,HTTPClient.ModuleException,ModuleException,HTTPClient,net.grinder.engine.agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,grinder-3.6,HTTPClient,HTTPClient.ModuleException,ModuleException,net.grinder.engine.agent,HTTPClient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5648,grinder-3.6,HTTPClient,HTTPClient.DefaultModule,DefaultModule,HTTPClient,net.grinder.console.model,5.0,5.0,0.2692307692307692,14.0,0.0,0.0,0.0,0.0,0.0
5649,grinder-3.6,HTTPClient,HTTPClient.DefaultModule,DefaultModule,net.grinder.console.model,HTTPClient,0.0,0.0,0.0,0.0,5.0,5.0,0.2692307692307692,14.0,1.0
5650,grinder-3.6,HTTPClient,HTTPClient.HTTPClientModuleConstants,HTTPClientModuleConstants,HTTPClient,net.grinder.util.weave.agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5651,grinder-3.6,HTTPClient,HTTPClient.HTTPClientModuleConstants,HTTPClientModuleConstants,net.grinder.util.weave.agent,HTTPClient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5652,grinder-3.6,HTTPClient.http,HTTPClient.http.Handler,Handler,HTTPClient.http,net.grinder.engine.communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,grinder-3.6,HTTPClient.http,HTTPClient.http.Handler,Handler,net.grinder.engine.communication,HTTPClient.http,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5654,grinder-3.6,HTTPClient.https,HTTPClient.https.Handler,Handler,HTTPClient.https,net.grinder.scriptengine.jython,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,grinder-3.6,HTTPClient.https,HTTPClient.https.Handler,Handler,net.grinder.scriptengine.jython,HTTPClient.https,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5656,grinder-3.6,HTTPClient.shttp,HTTPClient.shttp.Handler,Handler,HTTPClient.shttp,net.grinder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,grinder-3.6,HTTPClient.shttp,HTTPClient.shttp.Handler,Handler,net.grinder,HTTPClient.shttp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5658,grinder-3.6,net.grinder,net.grinder.Grinder,Grinder,net.grinder,net.grinder.scriptengine.java,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0
5659,grinder-3.6,net.grinder,net.grinder.Grinder,Grinder,net.grinder.scriptengine.java,net.grinder,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
5660,grinder-3.6,net.grinder,net.grinder.TCPProxy,TCPProxy,net.grinder,net.grinder.util,1.0,1.0,0.3333333333333333,1.0,1.0,11.0,0.3142857142857143,11.0,0.0
5661,grinder-3.6,net.grinder,net.grinder.TCPProxy,TCPProxy,net.grinder.util,net.grinder,1.0,11.0,0.3142857142857143,11.0,1.0,1.0,0.3333333333333333,1.0,1.0
5662,grinder-3.6,net.grinder,net.grinder.Console,Console,net.grinder,net.grinder.console.common,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.14285714285714285,1.0,0.0
5663,grinder-3.6,net.grinder,net.grinder.Console,Console,net.grinder.console.common,net.grinder,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,1.0,1.0
5664,grinder-3.6,net.grinder.common,net.grinder.common.GrinderProperties,GrinderProperties,net.grinder.common,org.syntax.jedit.tokenmarker,3.0,4.0,0.9230769230769231,12.0,0.0,0.0,0.0,0.0,0.0
5665,grinder-3.6,net.grinder.common,net.grinder.common.GrinderProperties,GrinderProperties,org.syntax.jedit.tokenmarker,net.grinder.common,0.0,0.0,0.0,0.0,3.0,4.0,0.9230769230769231,12.0,1.0
5666,grinder-3.6,net.grinder.common,net.grinder.common.UncheckedInterruptedException,UncheckedInterruptedException,net.grinder.common,net.grinder.console.communication.server.messages,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,grinder-3.6,net.grinder.common,net.grinder.common.UncheckedInterruptedException,UncheckedInterruptedException,net.grinder.console.communication.server.messages,net.grinder.common,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5668,grinder-3.6,net.grinder.common,net.grinder.common.FilenameFactory,FilenameFactory,net.grinder.common,net.grinder.util.weave.j2se6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,grinder-3.6,net.grinder.common,net.grinder.common.FilenameFactory,FilenameFactory,net.grinder.util.weave.j2se6,net.grinder.common,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5670,grinder-3.6,net.grinder.common,net.grinder.common.SkeletonThreadLifeCycleListener,SkeletonThreadLifeCycleListener,net.grinder.common,net.grinder.tools.tcpproxy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,grinder-3.6,net.grinder.common,net.grinder.common.SkeletonThreadLifeCycleListener,SkeletonThreadLifeCycleListener,net.grinder.tools.tcpproxy,net.grinder.common,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5672,grinder-3.6,net.grinder.common,net.grinder.common.UncheckedGrinderException,UncheckedGrinderException,net.grinder.common,net.grinder.console.communication.server.messages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5673,grinder-3.6,net.grinder.common,net.grinder.common.UncheckedGrinderException,UncheckedGrinderException,net.grinder.console.communication.server.messages,net.grinder.common,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5674,grinder-3.6,net.grinder.common,net.grinder.common.GrinderException,GrinderException,net.grinder.common,net.grinder.util.weave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,grinder-3.6,net.grinder.common,net.grinder.common.GrinderException,GrinderException,net.grinder.util.weave,net.grinder.common,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5676,grinder-3.6,net.grinder.common,net.grinder.common.ThreadLifeCycleListener,ThreadLifeCycleListener,net.grinder.common,net.grinder.engine.process,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5677,grinder-3.6,net.grinder.common,net.grinder.common.ThreadLifeCycleListener,ThreadLifeCycleListener,net.grinder.engine.process,net.grinder.common,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5678,grinder-3.6,net.grinder.common,net.grinder.common.AbstractTestSemantics,AbstractTestSemantics,net.grinder.common,net.grinder.util.weave.agent,1.0,8.0,0.6153846153846154,8.0,0.0,0.0,0.0,0.0,0.0
5679,grinder-3.6,net.grinder.common,net.grinder.common.AbstractTestSemantics,AbstractTestSemantics,net.grinder.util.weave.agent,net.grinder.common,0.0,0.0,0.0,0.0,1.0,8.0,0.6153846153846154,8.0,1.0
5680,grinder-3.6,net.grinder.common,net.grinder.common.Test,Test,net.grinder.common,net.grinder.console.common,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,grinder-3.6,net.grinder.common,net.grinder.common.Test,Test,net.grinder.console.common,net.grinder.common,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5682,grinder-3.6,net.grinder.common,net.grinder.common.Logger,Logger,net.grinder.common,net.grinder.console,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5683,grinder-3.6,net.grinder.common,net.grinder.common.Logger,Logger,net.grinder.console,net.grinder.common,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5684,grinder-3.6,net.grinder.common,net.grinder.common.Closer,Closer,net.grinder.common,net.grinder.console,2.0,5.0,0.38461538461538464,5.0,0.0,0.0,0.0,0.0,0.0
5685,grinder-3.6,net.grinder.common,net.grinder.common.Closer,Closer,net.grinder.console,net.grinder.common,0.0,0.0,0.0,0.0,2.0,5.0,0.38461538461538464,5.0,1.0
5686,grinder-3.6,net.grinder.common,net.grinder.common.SSLContextFactory,SSLContextFactory,net.grinder.common,net.grinder.scriptengine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5687,grinder-3.6,net.grinder.common,net.grinder.common.SSLContextFactory,SSLContextFactory,net.grinder.scriptengine,net.grinder.common,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5688,grinder-3.6,net.grinder.common,net.grinder.common.GrinderBuild,GrinderBuild,net.grinder.common,net.grinder.script,2.0,1.0,0.15384615384615385,2.0,0.0,0.0,0.0,0.0,0.0
5689,grinder-3.6,net.grinder.common,net.grinder.common.GrinderBuild,GrinderBuild,net.grinder.script,net.grinder.common,0.0,0.0,0.0,0.0,2.0,1.0,0.15384615384615385,2.0,1.0
5690,grinder-3.6,net.grinder.common.processidentity,net.grinder.common.processidentity.AgentProcessReport,AgentProcessReport,net.grinder.common.processidentity,net.grinder.util.thread,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5691,grinder-3.6,net.grinder.common.processidentity,net.grinder.common.processidentity.AgentProcessReport,AgentProcessReport,net.grinder.util.thread,net.grinder.common.processidentity,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5692,grinder-3.6,net.grinder.common.processidentity,net.grinder.common.processidentity.ProcessIdentity,ProcessIdentity,net.grinder.common.processidentity,net.grinder.plugin.http,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5693,grinder-3.6,net.grinder.common.processidentity,net.grinder.common.processidentity.ProcessIdentity,ProcessIdentity,net.grinder.plugin.http,net.grinder.common.processidentity,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5694,grinder-3.6,net.grinder.common.processidentity,net.grinder.common.processidentity.WorkerProcessReport,WorkerProcessReport,net.grinder.common.processidentity,net.grinder.console.textui,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5695,grinder-3.6,net.grinder.common.processidentity,net.grinder.common.processidentity.WorkerProcessReport,WorkerProcessReport,net.grinder.console.textui,net.grinder.common.processidentity,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
